id,city_id,name,marker,coordinates,cable_id
pentaskhinos-cyprus,5812,"Pentaskhinos, Cyprus",measle_white,"<Point><coordinates>33.603579,34.828509</coordinates></Point>",1306
tartous-syria,6030,"Tartous, Syria",measle_white,"<Point><coordinates>35.897816,34.891692</coordinates></Point>",1306
aden-yemen,5969,"Aden, Yemen",measle_white,"<Point><coordinates>45.033554,12.800687</coordinates></Point>",1739
aden-yemen,5969,"Aden, Yemen",measle_white,"<Point><coordinates>45.033554,12.800687</coordinates></Point>",1307
djibouti-city-djibouti,4177,"Djibouti City, Djibouti",measle_white,"<Point><coordinates>43.148008,11.594633</coordinates></Point>",1307
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333744,25.121677</coordinates></Point>",1308
jask-iran,6031,"Jask, Iran",measle_white,"<Point><coordinates>57.797415,25.681247</coordinates></Point>",1689
jask-iran,6031,"Jask, Iran",measle_white,"<Point><coordinates>57.797415,25.681247</coordinates></Point>",1695
jask-iran,6031,"Jask, Iran",measle_white,"<Point><coordinates>57.797415,25.681247</coordinates></Point>",1308
tartous-syria,6030,"Tartous, Syria",measle_white,"<Point><coordinates>35.897816,34.891692</coordinates></Point>",1319
alexandria-egypt,6044,"Alexandria, Egypt",measle_white,"<Point><coordinates>29.889812,31.191889</coordinates></Point>",1319
trablous-lebanon,6046,"Trablous, Lebanon",measle_white,"<Point><coordinates>35.859145,34.439446</coordinates></Point>",1321
beirut-lebanon,3862,"Beirut, Lebanon",measle_white,"<Point><coordinates>35.485219,33.892474</coordinates></Point>",1321
saida-lebanon,6047,"Saida, Lebanon",measle_white,"<Point><coordinates>35.386293,33.450189</coordinates></Point>",1321
tartous-syria,6030,"Tartous, Syria",measle_white,"<Point><coordinates>35.897816,34.891692</coordinates></Point>",1321
kingston-jamaica,3272,"Kingston, Jamaica",measle_white,"<Point><coordinates>-76.792169,17.992189</coordinates></Point>",1068
cayman-brac-cayman-islands,6048,"Cayman Brac, Cayman Islands",measle_white,"<Point><coordinates>-79.877665,19.690332</coordinates></Point>",1068
lowestoft-united-kingdom,3084,"Lowestoft, United Kingdom",measle_white,"<Point><coordinates>1.729180,52.471371,0</coordinates></Point>",1137
zandvoort-netherlands,3141,"Zandvoort, Netherlands",measle_white,"<Point><coordinates>4.527226,52.370395</coordinates></Point>",1137
pevensey-bay-united-kingdom,6050,"Pevensey Bay, United Kingdom",measle_white,"<Point><coordinates>0.366681,50.819028</coordinates></Point>",1323
cayeux-sur-mer-france,6051,"Cayeux-sur-Mer, France",measle_white,"<Point><coordinates>1.493438,50.178794</coordinates></Point>",1323
broadstairs-united-kingdom,6033,"Broadstairs, United Kingdom",measle_white,"<Point><coordinates>1.439434,51.358872</coordinates></Point>",1324
ostend-belgium,5789,"Ostend, Belgium",measle_white,"<Point><coordinates>2.912676,51.231138</coordinates></Point>",1324
puttgarden-germany,5839,"Puttgarden, Germany",measle_white,"<Point><coordinates>11.212477,54.496077</coordinates></Point>",1336
rodbyhavn-denmark,5814,"Rodbyhavn, Denmark",measle_white,"<Point><coordinates>11.358668,54.663069</coordinates></Point>",1336
lowestoft-united-kingdom,3084,"Lowestoft, United Kingdom",measle_white,"<Point><coordinates>1.729180,52.471371,0</coordinates></Point>",1343
calais-france,4490,"Calais, France",measle_white,"<Point><coordinates>1.852813,50.952915</coordinates></Point>",1343
dover-united-kingdom,6086,"Dover, United Kingdom",measle_white,"<Point><coordinates>1.317560,51.125571,0</coordinates></Point>",1343
balluta-bay-malta,6170,"Balluta Bay, Malta",measle_white,"<Point><coordinates>14.380053,35.934075</coordinates></Point>",1249
catania-italy,3214,"Catania, Italy",measle_white,"<Point><coordinates>15.067455,37.511613</coordinates></Point>",1249
doha-qatar,3867,"Doha, Qatar",measle_white,"<Point><coordinates>51.519391,25.294333</coordinates></Point>",1254
abu-dhabi-united-arab-emirates,3858,"Abu Dhabi, United Arab Emirates",measle_white,"<Point><coordinates>54.418901,24.443748</coordinates></Point>",1254
seward-alaska-united-states,5755,"Seward, Alaska, United States",measle_white,"<Point><coordinates>-149.443111,60.112188</coordinates></Point>",1348
warrenton-oregon-united-states,6191,"Warrenton, Oregon, United States",measle_white,"<Point><coordinates>-123.923885,46.165124</coordinates></Point>",1348
satun-thailand,5956,"Satun, Thailand",measle_white,"<Point><coordinates>100.066145,6.613190,0</coordinates></Point>",1035
chennai-india,4191,"Chennai, India",measle_white,"<Point><coordinates>80.243108,13.063480,0</coordinates></Point>",1035
colombo-sri-lanka,3887,"Colombo, Sri Lanka",measle_white,"<Point><coordinates>79.872014,6.926764</coordinates></Point>",1035
mumbai-india,3212,"Mumbai, India",measle_white,"<Point><coordinates>72.875924,19.075782</coordinates></Point>",1035
karachi-pakistan,3259,"Karachi, Pakistan",measle_white,"<Point><coordinates>67.028563,24.889353</coordinates></Point>",1035
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333744,25.121677</coordinates></Point>",1035
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182776,21.481249</coordinates></Point>",1035
suez-egypt,5825,"Suez, Egypt",measle_white,"<Point><coordinates>32.530142,29.972261</coordinates></Point>",1035
alexandria-egypt,6044,"Alexandria, Egypt",measle_white,"<Point><coordinates>29.889812,31.191889</coordinates></Point>",1035
palermo-italy,3177,"Palermo, Italy",measle_white,"<Point><coordinates>13.358374,38.121476</coordinates></Point>",1035
bizerte-tunisia,5958,"Bizerte, Tunisia",measle_white,"<Point><coordinates>9.867360,37.276359,0</coordinates></Point>",1035
annaba-algeria,4196,"Annaba, Algeria",measle_white,"<Point><coordinates>7.755447,36.902336</coordinates></Point>",1035
marseille-france,3210,"Marseille, France",measle_white,"<Point><coordinates>5.372636,43.293153</coordinates></Point>",1739
marseille-france,3210,"Marseille, France",measle_white,"<Point><coordinates>5.372636,43.293153</coordinates></Point>",1035
coxs-bazar-bangladesh,6299,"Cox’s Bazar, Bangladesh",measle_white,"<Point><coordinates>91.994958,21.429199</coordinates></Point>",1035
melaka-malaysia,6300,"Melaka, Malaysia",measle_white,"<Point><coordinates>102.220929,2.273153</coordinates></Point>",1559
melaka-malaysia,6300,"Melaka, Malaysia",measle_white,"<Point><coordinates>102.220929,2.273153</coordinates></Point>",1035
dumai-indonesia,7311,"Dumai, Indonesia",measle_white,"<Point><coordinates>101.447590,1.665341,0</coordinates></Point>",1350
melaka-malaysia,6300,"Melaka, Malaysia",measle_white,"<Point><coordinates>102.220929,2.273153</coordinates></Point>",1350
karachi-pakistan,3259,"Karachi, Pakistan",measle_white,"<Point><coordinates>67.028563,24.889353</coordinates></Point>",1351
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333744,25.121677</coordinates></Point>",1351
lagos-nigeria,3280,"Lagos, Nigeria",measle_white,"<Point><coordinates>3.423223,6.438874</coordinates></Point>",1357
bude-united-kingdom,4554,"Bude, United Kingdom",measle_white,"<Point><coordinates>-4.544401,50.828110,0</coordinates></Point>",1357
port-sudan-sudan,5950,"Port Sudan, Sudan",measle_white,"<Point><coordinates>37.219691,19.615528</coordinates></Point>",1246
tuticorine-india,7678,"Tuticorine, India",measle_white,"<Point><coordinates>78.145160,8.802252,0</coordinates></Point>",1356
mt-lavinia-sri-lanka,5949,"Mt. Lavinia, Sri Lanka",measle_white,"<Point><coordinates>79.866741,6.832721</coordinates></Point>",1356
ventspils-latvia,5897,"Ventspils, Latvia",measle_white,"<Point><coordinates>21.569991,57.389533</coordinates></Point>",1270
ventspils-latvia,5897,"Ventspils, Latvia",measle_white,"<Point><coordinates>21.569991,57.389533</coordinates></Point>",1364
farosund-sweden,7412,"Farosund, Sweden",measle_white,"<Point><coordinates>19.055344,57.862970,0</coordinates></Point>",1364
stockholm-sweden,3063,"Stockholm, Sweden",measle_white,"<Point><coordinates>18.062864,59.332208</coordinates></Point>",1364
stockholm-sweden,3063,"Stockholm, Sweden",measle_white,"<Point><coordinates>18.062864,59.332208</coordinates></Point>",1340
mumbai-india,3212,"Mumbai, India",measle_white,"<Point><coordinates>72.875924,19.075782</coordinates></Point>",1346
suez-egypt,5825,"Suez, Egypt",measle_white,"<Point><coordinates>32.530142,29.972261</coordinates></Point>",1346
al-safat-kuwait,4294,"Al Safat, Kuwait",measle_white,"<Point><coordinates>47.976522,29.369917</coordinates></Point>",1346
manama-bahrain,4188,"Manama, Bahrain",measle_white,"<Point><coordinates>50.575837,26.229001</coordinates></Point>",1346
al-seeb-oman,7646,"Al Seeb, Oman",measle_white,"<Point><coordinates>58.176126,23.684666</coordinates></Point>",1346
khasab-oman,7645,"Khasab, Oman",measle_white,"<Point><coordinates>56.246830,26.181345,0</coordinates></Point>",1695
khasab-oman,7645,"Khasab, Oman",measle_white,"<Point><coordinates>56.246830,26.181345,0</coordinates></Point>",1346
ula-norway,7647,"Ula, Norway",measle_white,"<Point><coordinates>2.847246,57.111115</coordinates></Point>",1203
draupner-norway,7648,"Draupner, Norway",measle_white,"<Point><coordinates>2.685137,58.922540,0</coordinates></Point>",1203
ekofisk-norway,7649,"Ekofisk, Norway",measle_white,"<Point><coordinates>3.210039,56.549104</coordinates></Point>",1203
valhala-norway,7650,"Valhala, Norway",measle_white,"<Point><coordinates>3.395293,56.278108</coordinates></Point>",1203
murdoch-norway,7651,"Murdoch, Norway",measle_white,"<Point><coordinates>2.333477,54.266390,0</coordinates></Point>",1203
annaba-algeria,4196,"Annaba, Algeria",measle_white,"<Point><coordinates>7.755447,36.902336</coordinates></Point>",1366
marseille-france,3210,"Marseille, France",measle_white,"<Point><coordinates>5.372636,43.293153</coordinates></Point>",1366
al-seeb-oman,7646,"Al Seeb, Oman",measle_white,"<Point><coordinates>58.176126,23.684666</coordinates></Point>",1351
algiers-algeria,4176,"Algiers, Algeria",measle_white,"<Point><coordinates>3.031816,36.765324</coordinates></Point>",1366
al-ghaydah-yemen,7679,"Al Ghaydah, Yemen",measle_white,"<Point><coordinates>52.182379,16.210353</coordinates></Point>",1346
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182776,21.481249</coordinates></Point>",1346
al-hudaydah-yemen,7681,"Al Hudaydah, Yemen",measle_white,"<Point><coordinates>43.008555,14.685549</coordinates></Point>",1559
al-hudaydah-yemen,7681,"Al Hudaydah, Yemen",measle_white,"<Point><coordinates>43.008555,14.685549</coordinates></Point>",1346
port-sudan-sudan,5950,"Port Sudan, Sudan",measle_white,"<Point><coordinates>37.219691,19.615528</coordinates></Point>",1346
bull-bay-jamaica,7689,"Bull Bay, Jamaica",measle_white,"<Point><coordinates>-76.666681,17.949708</coordinates></Point>",1361
kokkini-greece,7730,"Kokkini, Greece",measle_white,"<Point><coordinates>19.923996,39.753799</coordinates></Point>",1383
bari-italy,3160,"Bari, Italy",measle_white,"<Point><coordinates>16.866673,41.125478</coordinates></Point>",1668
bari-italy,3160,"Bari, Italy",measle_white,"<Point><coordinates>16.866673,41.125478</coordinates></Point>",1739
bari-italy,3160,"Bari, Italy",measle_white,"<Point><coordinates>16.866673,41.125478</coordinates></Point>",1296
bari-italy,3160,"Bari, Italy",measle_white,"<Point><coordinates>16.866673,41.125478</coordinates></Point>",1383
doha-qatar,3867,"Doha, Qatar",measle_white,"<Point><coordinates>51.519391,25.294333</coordinates></Point>",1346
al-khobar-saudi-arabia,7729,"Al Khobar, Saudi Arabia",measle_white,"<Point><coordinates>50.214216,26.286130,0</coordinates></Point>",1346
puerto-plata-dominican-republic,5823,"Puerto Plata, Dominican Republic",measle_white,"<Point><coordinates>-70.691244,19.799317</coordinates></Point>",1361
puerto-cortes-honduras,5851,"Puerto Cortes, Honduras",measle_white,"<Point><coordinates>-87.946070,15.844826,0</coordinates></Point>",1071
dubai-united-arab-emirates,3270,"Dubai, United Arab Emirates",measle_white,"<Point><coordinates>55.308452,25.269334</coordinates></Point>",1346
male-maldives,4251,"Male, Maldives",measle_white,"<Point><coordinates>73.499947,4.166316</coordinates></Point>",1517
trivendrum-india,7706,"Trivendrum, India",measle_white,"<Point><coordinates>76.970258,8.798150,0</coordinates></Point>",1517
unqui-costa-rica,7981,"Unqui, Costa Rica",measle_white,"<Point><coordinates>-84.454275,9.525884</coordinates></Point>",1072
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333744,25.121677</coordinates></Point>",1516
sydney-australia,3030,"Sydney, Australia",measle_white,"<Point><coordinates>151.206941,-33.869896</coordinates></Point>",1736
sydney-australia,3030,"Sydney, Australia",measle_white,"<Point><coordinates>151.206941,-33.869896</coordinates></Point>",1733
sydney-australia,3030,"Sydney, Australia",measle_white,"<Point><coordinates>151.206941,-33.869896</coordinates></Point>",1514
noumea-new-caledonia,5704,"Noumea, New Caledonia",measle_white,"<Point><coordinates>166.439160,-22.303300,0</coordinates></Point>",1514
mombasa-kenya,5896,"Mombasa, Kenya",measle_white,"<Point><coordinates>39.672815,-4.053211</coordinates></Point>",1516
marseille-france,3210,"Marseille, France",measle_white,"<Point><coordinates>5.372636,43.293153</coordinates></Point>",1512
sydney-australia,3030,"Sydney, Australia",measle_white,"<Point><coordinates>151.206941,-33.869896</coordinates></Point>",1520
piti-guam,5973,"Piti, Guam",measle_white,"<Point><coordinates>144.694640,13.464652,0</coordinates></Point>",1520
asilah-morocco,5910,"Asilah, Morocco",measle_white,"<Point><coordinates>-6.035757,35.470793</coordinates></Point>",1666
asilah-morocco,5910,"Asilah, Morocco",measle_white,"<Point><coordinates>-6.035757,35.470793</coordinates></Point>",1512
ela-beach-papua-new-guinea,8350,"Ela Beach, Papua New Guinea",measle_white,"<Point><coordinates>147.156357,-9.480259</coordinates></Point>",1527
sydney-australia,3030,"Sydney, Australia",measle_white,"<Point><coordinates>151.206941,-33.869896</coordinates></Point>",1527
male-maldives,4251,"Male, Maldives",measle_white,"<Point><coordinates>73.499947,4.166316</coordinates></Point>",1369
colombo-sri-lanka,3887,"Colombo, Sri Lanka",measle_white,"<Point><coordinates>79.872014,6.926764</coordinates></Point>",1369
qingdao-china,6012,"Qingdao, China",measle_white,"<Point><coordinates>120.342600,36.087102,0</coordinates></Point>",1513
chongming-china,5802,"Chongming, China",measle_white,"<Point><coordinates>121.395237,31.619916</coordinates></Point>",1513
tanshui-taiwan,5982,"Tanshui, Taiwan",measle_white,"<Point><coordinates>121.462619,25.181345</coordinates></Point>",1636
tanshui-taiwan,5982,"Tanshui, Taiwan",measle_white,"<Point><coordinates>121.462619,25.181345</coordinates></Point>",1513
keoje-korea-rep-,5975,"Keoje, Korea, Rep.",measle_white,"<Point><coordinates>128.620819,34.880657</coordinates></Point>",1513
nedonna-beach-oregon-united-states,3711,"Nedonna Beach, Oregon, United States",measle_white,"<Point><coordinates>-123.940096,45.643738</coordinates></Point>",1513
siboney-cuba,8351,"Siboney, Cuba",measle_white,"<Point><coordinates>-75.712384,19.963672</coordinates></Point>",1529
la-guaira-venezuela,8352,"La Guaira, Venezuela",measle_white,"<Point><coordinates>-66.889635,10.603130,0</coordinates></Point>",1529
spanish-river-park-florida-united-states,8357,"Spanish River Park, Florida, United States",measle_white,"<Point><coordinates>-80.067704,26.378024</coordinates></Point>",1232
crown-haven-bahamas,8355,"Crown Haven, Bahamas",measle_white,"<Point><coordinates>-77.821954,26.912497</coordinates></Point>",1232
riding-point-bahamas,8354,"Riding Point, Bahamas",measle_white,"<Point><coordinates>-78.245879,26.616696</coordinates></Point>",1232
oran-algeria,8359,"Oran, Algeria",measle_white,"<Point><coordinates>-0.641961,35.701653</coordinates></Point>",1366
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962530,1.134677,0</coordinates></Point>",1535
jakarta-indonesia,3012,"Jakarta, Indonesia",measle_white,"<Point><coordinates>106.827861,-6.171862</coordinates></Point>",1833
jakarta-indonesia,3012,"Jakarta, Indonesia",measle_white,"<Point><coordinates>106.827861,-6.171862</coordinates></Point>",1683
jakarta-indonesia,3012,"Jakarta, Indonesia",measle_white,"<Point><coordinates>106.827861,-6.171862</coordinates></Point>",1535
